Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latin America & Caribbean (excluding high income),LAC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,19.60565891,108.4728816,79.0967574,133.9889469,35.94431758,24.84467038,42.26030481,61.59569812,56.60973896,97.16646548,66.92447912,45.52083727,43.0668244,29.94141392,38.86766431,43.90721091,94.69269727,49.04755832,47.68812758,40.85343242,36.68718155,21.63602909,30.49202713,34.50614689,25.45593362,23.65676242,28.97284277,29.37066921,31.64035929,38.9934608,72.71337371,40.44795711,44.85383086,49.2707392,47.30200587,49.92052554,49.83158236,51.98281153,47.29109538,44.51858396,55.49370659,59.15478474,,,
Lao PDR,LAO,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.800083472,23.83494784,13.7327478,4.557591139,7.486520917,4.283387622,8.870292887,8.747019905,8.531516709,18.75530163,24.68786684,9.002494903,17.85639381,8.100658219,14.78465979,5.65360987,,,,,,,,2.5332,3.4663281,,
Liberia,LBR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,19.60565891,108.4728816,79.0967574,133.9889469,35.94431758,24.84467038,42.26030481,61.59569812,56.60973896,97.16646548,66.92447912,45.52083727,43.0668244,29.94141392,33.00699346,37.79377176,74.52222698,37.36010661,31.75013872,32.02975168,29.00268474,18.19400744,25.15756995,30.22432315,22.10224943,20.96625132,25.7500958,26.94099308,29.40187286,36.94627015,67.1871795,37.60136876,41.45528017,45.2911345,43.23113976,45.61042657,45.07466322,46.36205337,42.23445528,40.04737104,49.95943059,53.89117928,,,
Least developed countries: UN classification,LDC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55985881,7.790387391,10.88565737,19.29154704,42.76397408,53.9358111,38.74053899,22.56412094,,,0.132728882,0.441050256,3.656794122,8.105570289,12.47061915,11.17730338,11.6241082,4.663435971,,,23.09364981,20.78692693,21.75655382,30.75356744,20.85801376,20.37811424,16.61975239,,
Low income,LIC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16010429,12.43785726,9.802257553,18.7727995,26.56589465,15.26168991,18.87870433,12.59684509,12.79290682,22.59639053,13.04435268,25.06994127,24.67419081,9.864787401,8.149447932,10.98008377,8.619835215,6.500423358,7.608471075,7.046046151,5.9933,10.71649133,,
Lower middle income,LMC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,9.677419355,5.295291123,8.976840152,,,,,,,,,,,,,,,,3.658047083,3.110854374,16.28022717,45.46435768,34.64703673,50.18308605,65.05179442,139.1225202,95.98367858,78.06229408,77.81054799,80.73537371,71.18804615,52.73628331,115.3130938,66.69002242,51.57629471,46.01088737,38.1488827,35.89057096,36.07140169,37.3840819,38.40974677,39.50071171,47.36145024,44.89700831,56.78274516,,
Low & middle income,LMY,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,4.3766514,3.725868558,4.892722059,14.73498807,16.06255499,10.70322836,5.077608563,6.475463112,7.077775108,9.642835292,8.776124343,14.10856011,9.752363379,12.06192308,20.9634082,17.41270186,31.43882265,26.45091881,40.33554605,31.55586199,20.7156269,42.77907062,45.19454548,34.52477222,63.08518687,62.64829072,51.07373459,46.60827585,64.14930546,56.52946476,58.25242279,80.05911156,139.8078073,114.9911342,102.9383717,99.72459055,73.71796623,97.05638962,107.598447,272.9225167,156.7411911,120.0577938,124.7584368,125.9206354,169.3686936,,
Lesotho,LSO,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,8.81974634,13.21623592,11.14600709,9.932172528,7.863413728,20.87914195,10.85707024,16.64177762,40.49622285,30.36305228,50.72620221,26.60050185,25.40245458,30.66030181,10.67079207,47.98481088,35.7275947,38.2190658,36.31705826,28.8419878,24.23273186,29.97320562,63.97295932,51.93139857,55.82199932,95.89225519,156.4093498,141.7769349,125.0920517,121.2139291,87.99336713,120.2520612,133.6768336,348.1668628,190.626542,147.0512324,151.7071851,155.3368753,208.3851488,,
Lithuania,LTU,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,1.06111392,1.059023529,1.244231375,1.508863906,2.634817878,1.755915806,3.012853519,1.976213922,1.886561466,1.307667749,0.965157648,1.093607387,0.942689301,0.674774965,1.586157085,2.938080208,4.055366403,2.646704134,3.593606871,1.897592112,1.251637405,0.758065004,0.790709872,0.442355187,0.302300563,0.146924939,2.688084152,0.267382046,0.175835659,0.181479642,0.163424293,0.152007532,0.174852547,0.203579865,0.133140966,0.124099438,0.160594981,0.1101,0.092907066,,
Latvia,LVA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.818675236,6.810889848,6.65587014,6.012775448,5.763136342,6.35561114,6.269754455,6.298255443,6.38764632,4.9844,5.503607254,,
Monaco,MCO,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,9.677419355,5.295291123,8.976840152,,34.47563748,44.13276615,30.17118438,105.4659906,10.17383674,9.422018349,21.20437705,39.8704841,42.84544056,45.45658929,63.54078413,58.6641483,44.09649102,56.61217162,61.76264416,26.52486041,35.38202512,44.89038758,29.2247533,23.04259842,32.37162969,18.8404587,18.97190484,16.22077172,40.6648075,47.28687257,37.06218259,36.22204447,73.690577,45.57645721,41.33476174,46.63218095,67.40723204,42.77988538,60.00415507,47.87928916,38.71044337,28.79763311,27.71979584,12.60293246,23.27027116,,
Mexico,MEX,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,181.0298103,343.6315789,247.8537336,413.960396,45.47093023,30.88943894,50.14289617,77.81585678,72.59873188,115.1369061,50.47414474,50.02751108,45.15861145,30.79846244,31.82510235,31.16294785,43.89265378,37.70019525,40.38841829,33.01831904,30.4756839,22.67581159,35.70203883,42.04760112,24.47209791,18.8376254,25.80565138,22.78565095,23.49418521,29.64877409,36.25669138,22.03028677,24.45720899,24.4168689,22.79498472,31.11920018,26.66041389,25.76835669,28.16134911,23.12815669,24.35950467,20.4784,20.69503602,,
Marshall Islands,MHL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,4.3766514,3.725868558,4.892722059,14.73498807,16.06255499,10.70322836,5.077608563,6.475463112,7.077775108,9.642835292,8.776124343,14.10856011,9.752363379,12.06192308,20.9634082,17.41270186,31.43882265,26.45091881,40.33554605,31.55586199,20.7156269,42.77907062,45.19454548,34.52477222,63.08518687,62.64829072,51.07373459,46.60827585,64.14930546,56.52946476,58.25242279,80.05911156,139.8078073,114.9911342,102.9383717,99.72459055,73.71796623,97.05638962,107.598447,272.9225167,156.7411911,120.0577938,124.7584368,125.9206354,169.3686936,,
North Macedonia,MKD,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.183779325,3.600934504,3.99280785,2.762135345,3.544590854,3.424923266,6.006803507,1.679092555,1.90393902,0.893806828,1.157977069,1.422317879,1.214098857,1.585243305,1.687650168,2.0157446,1.912421236,2.03898107,1.954007887,1.8896,1.410646276,,
Myanmar,MMR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,9.677419355,5.295291123,8.976840152,,,,,,,,,,,,,,,,15.42989654,6.053025094,9.67038141,8.732117932,7.038097414,7.75896519,16.37202884,19.70784291,13.84001422,13.74989698,25.42737509,20.11550561,15.26347795,35.98348371,81.79097169,54.15042238,30.90412835,16.12362808,16.18514861,13.11534633,20.48806331,13.73882706,18.0775546,12.9129999,17.26158221,19.78380923,34.6122664,,
Montenegro,MNE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400894966,,1.377705376,2.182604706,1.148857743,,,,,,,,,,
Mongolia,MNG,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.357015377,6.31417265,4.003739017,6.679281366,8.014696234,5.549974444,4.652981299,5.264428493,10.7707722,4.622466379,5.416013801,5.384742443,6.009491386,3.163651984,5.199846447,7.479209522,5.169514057,4.707994691,6.501214126,4.120276876,3.592567949,5.294582803,6.365777676,4.363532086,4.606043734,4.620430054,4.3318,5.045286958,,
Malawi,MWI,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,20.28861502,8.81974634,13.21623592,11.14600709,9.932172528,7.863413728,20.87914195,10.85707024,16.64177762,22.37708536,18.83669598,20.85898924,6.595629423,6.489801574,28.12994884,8.376730799,45.68503526,27.78519535,30.06000591,46.40644549,17.67755114,20.45539544,28.42535672,29.83713752,24.73139729,29.35102549,47.53923465,43.50119618,27.95062945,28.08719253,32.93975322,26.50246126,28.41083272,31.07844703,29.10926293,27.00750524,30.05571795,34.00215305,26.889,56.94986783,,
North America,NAC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,61.59452,57.70064082,78.01902672,102.0551755,63.0420428,61.92400648,58.87767521,47.08663842,51.75424218,61.22806508,66.57093191,70.07736314,77.38357601,81.32802163,90.17093994,118.9400407,189.1404844,145.8257995,148.3556004,108.6798883,113.3672856,145.1301868,149.5710608,202.9501354,383.2675293,213.8487423,193.1470376,241.9533154,162.0823116,131.5798923,141.5507713,158.6862033,92.33200589,111.834414,106.0819056,,,,
Namibia,NAM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.214977076,1.581090371,7.962247419,3.351420364,3.036115269,3.355372644,6.106366844,3.455149502,1.952983725,3.973257368,21.55494886,4.549283076,10.96397624,11.79809881,30.10260777,80.37693211,1721.543523,1107.225602,,,,,,,,3.7593,1.953223327,,
New Caledonia,NCL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.409568261,1.504719041,1.074679833,2.474497621,3.973469331,5.905245953,3.830479184,,,,,10.59269101,8.78335731,10.95806919,20.4487519,34.78530357,13.94244555,10.09994777,9.920803805,,,8.177810676,8.174050124,5.358712734,5.867925418,8.204811877,6.1851,4.387436023,,
Nicaragua,NIC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,26.0273486,29.06932132,34.93166654,37.48851413,16.02306903,16.17168506,18.40277778,19.14006731,28.1037984,31.32007831,34.03937331,40.14589254,51.13801667,27.90547037,31.6454394,36.46814066,25.16037865,26.08157471,28.12160204,33.90178155,40.39602236,45.64204897,52.99040488,67.12167401,60.50076584,101.5498044,90.6337163,131.6069364,110.2872775,116.6778626,100.3148849,115.552876,161.2144715,249.7328443,96.93868856,84.31297905,87.01969566,64.14491275,58.27451786,60.53814652,,,,,,,,
Norway,NOR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,2.984318159,3.647474777,19.76795664,3.790791587,21.14375552,16.82102826,81.14210777,30.56029632,51.53413491,56.75490426,57.3248868,51.12037847,60.75486808,49.86297064,54.9183192,62.23283681,68.85082878,85.78041969,78.32133855,91.76178895,76.07084966,56.86592875,50.96976217,64.71413462,74.17338188,100.7070645,114.9094842,186.2291248,91.40039509,71.80145979,83.63972544,49.26871218,36.3752675,46.64742852,49.51060041,45.17953904,35.0492542,44.56853635,34.4117,,,
Nepal,NPL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,10.67248966,9.684692694,18.74454209,8.016370319,6.997813461,21.82513823,18.92411526,19.72826938,26.27311251,27.28793709,26.69135881,25.29238262,29.04668522,47.47848809,42.48766379,53.5921531,47.74876584,11.88707458,11.68531935,11.64014449,13.44136325,12.06451904,12.53057769,13.62140902,9.285109775,,,10.11414769,13.42005859,11.63127023,12.18442378,13.1682591,12.34926018,14.14903413,11.5606,16.7924649,,
OECD members,OED,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,55.65732572,52.95506526,65.71200577,91.29087178,65.23694435,60.87275117,59.23089027,42.78788298,44.25475035,51.61671766,55.52352353,55.98128895,60.48410917,72.23296791,86.49945551,94.34037391,146.3346037,125.294892,123.0543318,93.32633695,97.07568189,114.4212983,120.9249994,161.85564,282.4066672,154.4770189,144.3261786,176.1531629,121.0053302,104.0485748,114.9043796,133.6720939,89.81889288,100.0930116,103.7443581,,,,
Oman,OMN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66139142,14.26629161,11.34196586,21.61589413,49.72970737,44.22170053,11.63055135,13.13269625,8.564888878,,,20.89505888,23.93239081,18.11240568,25.89500511,42.7403742,25.96456357,11.68751181,9.488551676,8.790279717,15.60013708,15.34465982,8.656142024,10.83733237,11.20166887,10.20414975,10.0388,6.315820132,,
Other small states,OSS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.206209393,4.02576405,18.78937313,15.29385665,10.17797816,5.521798419,4.048156942,3.971995664,,3.082138548,2.930914346,4.111382545,5.984767461,10.80786828,45.09038793,6.648798988,4.870764724,4.148839541,4.394954235,2.791255246,27.23563773,14.42687686,10.7677798,11.77547057,10.0019958,7.159994035,11.52536531,,
Pakistan,PAK,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335132828,0.468757252,1.683121529,47.68756979,89.47576178,165.9045401,297.1574531,467.949763,253.9625566,,,307.6890921,307.6890978,277.9791469,143.1990268,181.0389551,55.17399265,30.66154869,29.59322254,,,,,,,,,,,
Panama,PAN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412844037,9.2,0.969854392,1.842111433,1.940096085,2.781998219,1.657093624,5.497494631,1.72168633,1.903376959,1.652173913,4.294960263,2.622928825,3.543362139,5.032415698,4.115948593,0.418258336,0.814566363,3.033225048,,,,,,,,2.1668,1.507556436,,
Peru,PER,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89468223,26.62390434,20.30281253,22.46841253,7.519358387,8.38897901,6.861578347,5.849428978,7.108367454,10.32520971,11.61732251,9.718677099,4.12872611,3.864070996,6.321793386,5.14423091,3.918494911,4.093982409,2.565700716,2.763713391,5.710003426,2.437343758,1.6101,2.425730086,,
Philippines,PHL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.63153546,64.89034011,29.76428052,45.94524044,28.38365153,14.18502008,11.5767019,10.54918682,11.30550372,13.45003055,13.49795893,23.5625225,23.77191499,16.58309731,14.14267689,16.5791625,15.5610295,20.51761304,16.12171631,16.0866132,14.48903233,11.63532707,11.31636603,10.8952,12.0011823,,
Palau,PLW,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079660834,0.104312907,0.278410859,0.321008219,0.414479628,0.581844589,0.160841469,0.242580879,0.57621829,,,2.0695,1.0331,3.8857,0.0535,,,,,
Poland,POL,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6700831,66.20498251,61.1852737,43.36514838,36.33052381,65.40902198,39.11671949,11.42523211,20.97232138,25.24483953,27.90786539,35.76356914,42.60880578,56.91643573,37.51174885,36.41177092,52.85151503,33.94904457,35.50006099,34.21913877,38.19984789,35.05819203,33.66000054,34.11470023,33.2375,47.00532043,,
Pre-demographic dividend,PRE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.932046713,1.78805832,2.807414535,4.086973858,5.416713706,4.141002109,6.52421672,2.532553801,1.994812929,3.638198925,4.799271559,7.448673854,9.852481986,17.04832251,28.1300536,10.49914663,8.376912592,8.891617532,,,7.505260739,7.467633888,5.338494773,5.867925418,8.204811877,5.407140883,3.715472812,,
Puerto Rico,PRI,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
